[('GO:0005488', 21264), ('GO:0003824', 19529), ('GO:0005515', 12317), ('GO:0097159', 9070), ('GO:1901363', 8943), ('GO:0016787', 7671), ('GO:0016740', 7569), ('GO:0003676', 6817), ('GO:0003677', 4860), ('GO:0043167', 4642)]
21264
10693
Fscore: 0.002581535467803816, Precision: 0.0012924444392971041, Recall: 0.9949545011814139 Smin: 25323.187571723247, threshold: 0.0
Fscore: 0.04702131619805709, Precision: 0.024197568495216926, Recall: 0.8282022850078578 Smin: 376.89690488576696, threshold: 0.01
Fscore: 0.07001399400616912, Precision: 0.036805242722612, Recall: 0.7164988675890558 Smin: 203.08862697769166, threshold: 0.02
Fscore: 0.08724679036395963, Precision: 0.04659226898510608, Recall: 0.6846073956468354 Smin: 141.50847972303126, threshold: 0.03
Fscore: 0.1056102234695291, Precision: 0.057498983365014925, Recall: 0.6468519977532978 Smin: 94.34061769238143, threshold: 0.04
Fscore: 0.11140014269123542, Precision: 0.06170495741896723, Recall: 0.5723623210552672 Smin: 75.65916274023105, threshold: 0.05
Fscore: 0.12010486975228718, Precision: 0.0674247773359596, Recall: 0.5492178465767109 Smin: 65.78486491562037, threshold: 0.06
Fscore: 0.13692469543204908, Precision: 0.07856427986534398, Recall: 0.5324422067676039 Smin: 58.488130150240664, threshold: 0.07
Fscore: 0.14639773946221982, Precision: 0.08516000270617688, Recall: 0.5211559772292814 Smin: 53.44731450036603, threshold: 0.08
Fscore: 0.15060833063427972, Precision: 0.0883815267531819, Recall: 0.5089327181291985 Smin: 49.519426619186405, threshold: 0.09
Fscore: 0.16163499807839388, Precision: 0.0966640076905764, Recall: 0.4929882992224936 Smin: 37.52418863880867, threshold: 0.1
Fscore: 0.17343635383897518, Precision: 0.10634909315648038, Recall: 0.4697895586855955 Smin: 31.45352670078415, threshold: 0.11
Fscore: 0.18270442299092043, Precision: 0.11706244503078284, Recall: 0.4159399494343631 Smin: 26.653562028163737, threshold: 0.12
Fscore: 0.1950672527946291, Precision: 0.12963940193491647, Recall: 0.39382948341748325 Smin: 19.165301977606507, threshold: 0.13
Fscore: 0.2096730877681732, Precision: 0.14656992084432607, Recall: 0.3681917222592071 Smin: 17.90229128761585, threshold: 0.14
Fscore: 0.22799297427834822, Precision: 0.1704485488126649, Recall: 0.3441953265586081 Smin: 16.326763011345623, threshold: 0.15
Fscore: 0.24321782796199476, Precision: 0.19510407505130334, Recall: 0.3228293446089489 Smin: 14.647578572714705, threshold: 0.16
Fscore: 0.2522088163197906, Precision: 0.20908291356840425, Recall: 0.31774827640106473 Smin: 13.419069562986861, threshold: 0.17
Fscore: 0.2522088163197906, Precision: 0.20908291356840425, Recall: 0.31774827640106473 Smin: 13.419069562986861, threshold: 0.18
Fscore: 0.26268691811454503, Precision: 0.22612137203166005, Recall: 0.3133595395526438 Smin: 12.807051720531126, threshold: 0.19
Fscore: 0.26268691811454503, Precision: 0.22612137203166005, Recall: 0.3133595395526438 Smin: 12.807051720531126, threshold: 0.2
Fscore: 0.26268691811454503, Precision: 0.22612137203166005, Recall: 0.3133595395526438 Smin: 12.807051720531126, threshold: 0.21
Fscore: 0.27125930053994957, Precision: 0.24293950943027665, Recall: 0.30705287434555767 Smin: 11.679295861814026, threshold: 0.22
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.23
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.24
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.25
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.26
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.27
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.28
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.29
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.3
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.31
Fscore: 0.27774545576318915, Precision: 0.2593447669305189, Recall: 0.2989566336702516 Smin: 11.48984294222744, threshold: 0.32
Fscore: 0.27938740460293693, Precision: 0.27390375675335954, Recall: 0.2850951071543842 Smin: 11.373298441398962, threshold: 0.33
Fscore: 0.27938740460293693, Precision: 0.27390375675335954, Recall: 0.2850951071543842 Smin: 11.373298441398962, threshold: 0.34
Fscore: 0.27938740460293693, Precision: 0.27390375675335954, Recall: 0.2850951071543842 Smin: 11.373298441398962, threshold: 0.35
Fscore: 0.2849638305016016, Precision: 0.3007915567282317, Recall: 0.2707185531717487 Smin: 10.950814816071695, threshold: 0.36
Fscore: 0.2851650207606302, Precision: 0.32963940193491426, Recall: 0.25126480536231366 Smin: 10.732985611726097, threshold: 0.37
Fscore: 0.2851650207606302, Precision: 0.32963940193491426, Recall: 0.25126480536231366 Smin: 10.732985611726097, threshold: 0.38
Fscore: 0.2851650207606302, Precision: 0.32963940193491426, Recall: 0.25126480536231366 Smin: 10.732985611726097, threshold: 0.39
