[('GO:0009987', 42798), ('GO:0044699', 38859), ('GO:0008152', 32780), ('GO:0044763', 32648), ('GO:0071704', 27845), ('GO:0044237', 27107), ('GO:0044238', 25414), ('GO:0065007', 24655), ('GO:0050789', 22881), ('GO:0043170', 20784)]
42798
29265
Fscore: 0.004167479532036084, Precision: 0.0020880974176765584, Recall: 0.9984854149661815 Smin: 42214.61346211653, threshold: 0.0
Fscore: 0.06937714544704893, Precision: 0.03620797377413797, Recall: 0.8266434533058277 Smin: 999.2222709645308, threshold: 0.01
Fscore: 0.10351284579125102, Precision: 0.05553922819717579, Recall: 0.75988890591108 Smin: 520.9416168117027, threshold: 0.02
Fscore: 0.13099623972651211, Precision: 0.07212617891804401, Recall: 0.7127469856563947 Smin: 351.94969238428047, threshold: 0.03
Fscore: 0.15026671039148207, Precision: 0.08457381182276578, Recall: 0.6730939503230623 Smin: 257.8881613584767, threshold: 0.04
Fscore: 0.16915320049163685, Precision: 0.09754696857822727, Recall: 0.6360799288958919 Smin: 200.0376762535398, threshold: 0.05
Fscore: 0.18677280751131634, Precision: 0.11050215752908898, Recall: 0.602918179093105 Smin: 164.79022248172774, threshold: 0.06
Fscore: 0.20424804081658585, Precision: 0.12400502400271228, Recall: 0.5787619177218042 Smin: 134.3613225255347, threshold: 0.07
Fscore: 0.21872821087779407, Precision: 0.13581221546801406, Recall: 0.5615895213677753 Smin: 113.83795305897944, threshold: 0.08
Fscore: 0.2309627552841204, Precision: 0.14681183334315506, Recall: 0.5411358497422565 Smin: 99.12955274499065, threshold: 0.09
Fscore: 0.24570841109391986, Precision: 0.16099715390459352, Recall: 0.5185539736681642 Smin: 80.35938287461748, threshold: 0.1
Fscore: 0.25222345520975087, Precision: 0.16738205165199832, Recall: 0.5114774402977719 Smin: 76.575384974463, threshold: 0.11
Fscore: 0.26082709619575667, Precision: 0.17681113654903866, Recall: 0.4969777186771428 Smin: 65.20302020507663, threshold: 0.12
Fscore: 0.2651809297341507, Precision: 0.18150244756201, Recall: 0.4920163234202958 Smin: 61.57566428460004, threshold: 0.13
Fscore: 0.2696735967311104, Precision: 0.18638459567927518, Recall: 0.48753784750687995 Smin: 59.26356985875483, threshold: 0.14
Fscore: 0.2732869282114038, Precision: 0.1939175577250898, Recall: 0.4626448916775872 Smin: 52.52593615706121, threshold: 0.15
Fscore: 0.2801345725656292, Precision: 0.2031557191107528, Recall: 0.4510410069351985 Smin: 49.393752573129206, threshold: 0.16
Fscore: 0.29066022079736403, Precision: 0.2186431287136274, Recall: 0.43342138632678623 Smin: 47.098601467106896, threshold: 0.17
Fscore: 0.2943017182581404, Precision: 0.22502172902391038, Recall: 0.4252185803663573 Smin: 45.755094965256646, threshold: 0.18
Fscore: 0.29659503132706233, Precision: 0.22859551614313384, Recall: 0.4221792190760803 Smin: 45.51619530346778, threshold: 0.19
Fscore: 0.3003402331760663, Precision: 0.23444037656903766, Recall: 0.41777417905499037 Smin: 44.72848545353968, threshold: 0.2
Fscore: 0.3025549847081692, Precision: 0.2385724569217617, Recall: 0.4134332742628819 Smin: 44.640867422820094, threshold: 0.21
Fscore: 0.307061049880619, Precision: 0.25021169555688444, Recall: 0.39733831024246546 Smin: 43.2277724036142, threshold: 0.22
Fscore: 0.3088414525418311, Precision: 0.26337517433751734, Recall: 0.37328063630837055 Smin: 42.18765438433945, threshold: 0.23
Fscore: 0.313711501507913, Precision: 0.27805671780567254, Recall: 0.3598551751239699 Smin: 41.028380076554605, threshold: 0.24
Fscore: 0.3137038803671556, Precision: 0.2840160877039333, Recall: 0.35032259696138124 Smin: 40.596871095683056, threshold: 0.25
Fscore: 0.3184702585358771, Precision: 0.30487391156847243, Recall: 0.3333359147349162 Smin: 39.69128699178453, threshold: 0.26
Fscore: 0.316478992715626, Precision: 0.31839313638476846, Recall: 0.3145877267405872 Smin: 39.28649262950172, threshold: 0.27
Fscore: 0.316478992715626, Precision: 0.31839313638476846, Recall: 0.3145877267405872 Smin: 39.28649262950172, threshold: 0.28
Fscore: 0.316478992715626, Precision: 0.31839313638476846, Recall: 0.3145877267405872 Smin: 39.28649262950172, threshold: 0.29
Fscore: 0.31221961094827805, Precision: 0.3287075778707587, Recall: 0.29730671101224787 Smin: 39.01467104058424, threshold: 0.3
Fscore: 0.31220910225778975, Precision: 0.333213100562691, Recall: 0.2936960505853503 Smin: 38.95154432966161, threshold: 0.31
Fscore: 0.3011249502412763, Precision: 0.34049458212638195, Recall: 0.269915960278191 Smin: 38.88952816347101, threshold: 0.32
Fscore: 0.29386429290442617, Precision: 0.3538900006063897, Recall: 0.25124834043908867 Smin: 39.10406636093626, threshold: 0.33
Fscore: 0.2934489835320727, Precision: 0.3611005452009623, Recall: 0.24714651250510436 Smin: 39.11549327250008, threshold: 0.34
Fscore: 0.28350876490364335, Precision: 0.38086324598105825, Recall: 0.22579269306777394 Smin: 39.52411577572053, threshold: 0.35
Fscore: 0.27887057924599673, Precision: 0.4118723849372385, Recall: 0.21079928640113169 Smin: 39.586516131255884, threshold: 0.36
Fscore: 0.2707871488572148, Precision: 0.435495118549511, Recall: 0.1964776319940345 Smin: 40.023629267293465, threshold: 0.37
Fscore: 0.2707871488572148, Precision: 0.435495118549511, Recall: 0.1964776319940345 Smin: 40.023629267293465, threshold: 0.38
Fscore: 0.26884220354972316, Precision: 0.4516146336230032, Recall: 0.19138642668892178 Smin: 40.17934205065906, threshold: 0.39
Fscore: 0.26884220354972316, Precision: 0.4516146336230032, Recall: 0.19138642668892178 Smin: 40.17934205065906, threshold: 0.4
