[('GO:0005623', 46759), ('GO:0044464', 46291), ('GO:0005622', 39342), ('GO:0044424', 37573), ('GO:0043226', 32227), ('GO:0043229', 30503), ('GO:0043227', 29227), ('GO:0005737', 29064), ('GO:0043231', 27654), ('GO:0044444', 24888)]
46759
4034
Fscore: 0.009613484674586741, Precision: 0.004829988026419086, Recall: 0.9987446622748098 Smin: 9664.780351738185, threshold: 0.0
Fscore: 0.13470472575465084, Precision: 0.07262044653349008, Recall: 0.9284512142310892 Smin: 194.04585795485124, threshold: 0.01
Fscore: 0.18813181181958843, Precision: 0.10508944215802228, Recall: 0.896747954154754 Smin: 102.78179018423728, threshold: 0.02
Fscore: 0.2272691167873744, Precision: 0.13043478260869498, Recall: 0.8822441136038599 Smin: 73.09532873013231, threshold: 0.03
Fscore: 0.2507868835753754, Precision: 0.1466762486525321, Recall: 0.8641829888250564 Smin: 61.0620337246306, threshold: 0.04
Fscore: 0.2884216842931354, Precision: 0.17376665202751973, Recall: 0.847854798322686 Smin: 40.52362603112871, threshold: 0.05
Fscore: 0.3075461009555545, Precision: 0.18820682423166785, Recall: 0.8404869500999267 Smin: 35.045678337610184, threshold: 0.06
Fscore: 0.33713092206011136, Precision: 0.21125103410239918, Recall: 0.8342309917263083 Smin: 31.795854237283187, threshold: 0.07
Fscore: 0.3583521689508656, Precision: 0.22888415931894265, Recall: 0.825028279496401 Smin: 29.843220520508858, threshold: 0.08
Fscore: 0.3696383708170532, Precision: 0.2385856211943174, Recall: 0.8201250373932052 Smin: 28.826926794432985, threshold: 0.09
Fscore: 0.39145064261328205, Precision: 0.25782376191583184, Recall: 0.812623282427392 Smin: 25.614152801278035, threshold: 0.1
Fscore: 0.40435115274156175, Precision: 0.2699110671936759, Recall: 0.8056253068485799 Smin: 21.868926997066097, threshold: 0.11
Fscore: 0.4106521873525645, Precision: 0.2760168302945317, Recall: 0.801709817501813 Smin: 20.184663175649355, threshold: 0.12
Fscore: 0.41702334290249, Precision: 0.2823715415019784, Recall: 0.7971549645077867 Smin: 19.685596249328274, threshold: 0.13
Fscore: 0.43012993961891927, Precision: 0.2986166007905134, Recall: 0.7686501086756554 Smin: 16.845216703521086, threshold: 0.14
Fscore: 0.43012993961891927, Precision: 0.2986166007905134, Recall: 0.7686501086756554 Smin: 16.845216703521086, threshold: 0.15
Fscore: 0.47617898433832223, Precision: 0.34827289912355774, Recall: 0.7525644739132896 Smin: 13.524113418317233, threshold: 0.16
Fscore: 0.49748819463744576, Precision: 0.37353660831921653, Recall: 0.7445561092323347 Smin: 11.994340878185298, threshold: 0.17
Fscore: 0.5083853995834987, Precision: 0.3872727272727284, Recall: 0.7397195654715271 Smin: 10.908839051295033, threshold: 0.18
Fscore: 0.5083853995834987, Precision: 0.3872727272727284, Recall: 0.7397195654715271 Smin: 10.908839051295033, threshold: 0.19
Fscore: 0.5247029483286261, Precision: 0.4150636802810714, Recall: 0.7130573983755353 Smin: 10.037724213604033, threshold: 0.2
Fscore: 0.5329678717086102, Precision: 0.43134154847709805, Recall: 0.6972416481528946 Smin: 9.37198742726081, threshold: 0.21
Fscore: 0.5329678717086102, Precision: 0.43134154847709805, Recall: 0.6972416481528946 Smin: 9.37198742726081, threshold: 0.22
Fscore: 0.5329678717086102, Precision: 0.43134154847709805, Recall: 0.6972416481528946 Smin: 9.37198742726081, threshold: 0.23
Fscore: 0.5329678717086102, Precision: 0.43134154847709805, Recall: 0.6972416481528946 Smin: 9.37198742726081, threshold: 0.24
Fscore: 0.532395225273952, Precision: 0.44550395256916997, Recall: 0.6613937278464116 Smin: 8.737247658896823, threshold: 0.25
Fscore: 0.532395225273952, Precision: 0.44550395256916997, Recall: 0.6613937278464116 Smin: 8.737247658896823, threshold: 0.26
Fscore: 0.532395225273952, Precision: 0.44550395256916997, Recall: 0.6613937278464116 Smin: 8.737247658896823, threshold: 0.27
Fscore: 0.532395225273952, Precision: 0.44550395256916997, Recall: 0.6613937278464116 Smin: 8.737247658896823, threshold: 0.28
Fscore: 0.532395225273952, Precision: 0.44550395256916997, Recall: 0.6613937278464116 Smin: 8.737247658896823, threshold: 0.29
Fscore: 0.532395225273952, Precision: 0.44550395256916997, Recall: 0.6613937278464116 Smin: 8.737247658896823, threshold: 0.3
Fscore: 0.532395225273952, Precision: 0.44550395256916997, Recall: 0.6613937278464116 Smin: 8.737247658896823, threshold: 0.31
Fscore: 0.5397750450163639, Precision: 0.46297760210803635, Recall: 0.6471170257356449 Smin: 8.538960641148293, threshold: 0.32
Fscore: 0.5397750450163639, Precision: 0.46297760210803635, Recall: 0.6471170257356449 Smin: 8.538960641148293, threshold: 0.33
Fscore: 0.5397750450163639, Precision: 0.46297760210803635, Recall: 0.6471170257356449 Smin: 8.538960641148293, threshold: 0.34
Fscore: 0.5397750450163639, Precision: 0.46297760210803635, Recall: 0.6471170257356449 Smin: 8.538960641148293, threshold: 0.35
Fscore: 0.5476392616698881, Precision: 0.4800112930547712, Recall: 0.6374482539489551 Smin: 8.534359293171434, threshold: 0.36
Fscore: 0.5558234585564341, Precision: 0.4989358467619332, Recall: 0.627352913116896 Smin: 8.466162414076388, threshold: 0.37
Fscore: 0.5593233066137164, Precision: 0.5200263504611321, Recall: 0.6050448782823928 Smin: 8.46450088215689, threshold: 0.38
Fscore: 0.5593233066137164, Precision: 0.5200263504611321, Recall: 0.6050448782823928 Smin: 8.46450088215689, threshold: 0.39
Fscore: 0.5621194634540658, Precision: 0.5438735177865612, Recall: 0.5816321407428185 Smin: 8.52459166534504, threshold: 0.4
